site_id,latitude,longitude,start_date,end_date,status,timestamp,pm10,pm2_5,aqi
5.0567E+12,-37.8121307,144.9584916,2023-01-24,2026-01-24,inactive,2026-04-12T18:00,6.0,4.1,21
36628.53696,-37.811721,144.9639722,2022-10-20,2023-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
36628.7584661388339/A,-37.811721,144.9639722,2022-08-23,2025-08-23,inactive,2026-04-12T18:00,6.0,4.1,21
36628.60301,-37.811721,144.9639722,2022-07-28,2023-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
2.06395E+12,-37.811721,144.9639722,2023-01-23,2026-01-23,inactive,2026-04-12T18:00,6.0,4.1,21
5.51876E+12,-37.8121554,144.9634568,2023-01-20,2026-01-20,inactive,2026-04-12T18:00,6.0,4.1,21
/2758529323316/2,-37.8145283,144.9705094,2022-12-06,2025-10-27,inactive,2026-04-12T18:00,6.0,4.1,21
1.11369E+12,-37.8165168,144.9565571,2023-01-27,2026-01-27,inactive,2026-04-12T18:00,6.0,4.1,21
2.17496E+12,-37.8139688,144.9724346,2023-01-27,2026-01-27,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U14426/2019/092/2P,-37.8103505,144.9570211,2022-10-05,2022-12-05,inactive,2026-04-12T18:00,6.0,4.1,21
6729727374936/0A,-37.8105732,144.9612017,2023-01-25,2026-01-25,inactive,2026-04-12T18:00,6.0,4.1,21
2.8944E+12,-37.8006511,144.9657621,2023-01-12,2026-01-12,inactive,2026-04-12T18:00,6.0,4.1,21
9.48317E+12,-37.8395111,144.9777343,2023-01-16,2026-01-16,inactive,2026-04-12T18:00,6.0,4.1,21
3576285941978/A,-37.8225861,144.962141,2022-12-23,2026-01-23,inactive,2026-04-12T18:00,6.0,4.1,21
1931481538907/A,-37.8140046,144.9699179,2022-11-10,2026-11-10,active,2026-04-12T18:00,6.0,4.1,21
3308884814721/2,-37.8109402,144.9619384,2022-09-27,2025-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
1882406576490/2,-37.8109402,144.9619384,2022-09-27,2025-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
2931541439002/2,-37.8109402,144.9619384,2022-09-27,2025-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
1.47373E+12,-37.8121554,144.9634568,2022-11-15,2025-05-17,inactive,2026-04-12T18:00,6.0,4.1,21
2989862889092/A,-37.8146346,144.9625779,2022-05-10,2025-03-24,inactive,2026-04-12T18:00,6.0,4.1,21
6.45631E+12,-37.8145283,144.9705094,2022-12-12,2025-03-01,inactive,2026-04-12T18:00,6.0,4.1,21
2.06459E+12,-37.8121554,144.9634568,2022-12-31,2025-12-31,inactive,2026-04-12T18:00,6.0,4.1,21
8.70173E+12,-37.8140943,144.9689782,2022-12-19,2024-11-03,inactive,2026-04-12T18:00,6.0,4.1,21
8.71051E+12,-37.8121788,144.9700065,2022-12-22,2025-12-22,inactive,2026-04-12T18:00,6.0,4.1,21
2.88135E+12,-37.8139688,144.9724346,2022-12-21,2025-12-21,inactive,2026-04-12T18:00,6.0,4.1,21
1.29596E+12,-37.8121307,144.9584916,2022-12-16,2025-12-16,inactive,2026-04-12T18:00,6.0,4.1,21
7.05895E+12,-37.8121307,144.9584916,2022-08-01,2025-05-02,inactive,2026-04-12T18:00,6.0,4.1,21
6.3421E+12,-37.811721,144.9639722,2022-12-09,2025-12-09,inactive,2026-04-12T18:00,6.0,4.1,21
4.15406E+12,-37.8178505,144.9550871,2022-12-01,2025-12-01,inactive,2026-04-12T18:00,6.0,4.1,21
1568615736443/3/V6,-37.8168354,144.9626374,2022-08-10,2025-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
1568615736443/3/V4,-37.8168354,144.9626374,2022-08-10,2025-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
4.77256E+12,-37.8159953,144.9649134,2022-10-10,2025-10-05,inactive,2026-04-12T18:00,6.0,4.1,21
9.42452E+12,-37.8121788,144.9700065,2022-11-07,2025-11-07,inactive,2026-04-12T18:00,6.0,4.1,21
8.67033E+12,-37.7971895,144.9517997,2022-11-23,2025-11-23,inactive,2026-04-12T18:00,4.6,3.4,20
7.25653E+12,-37.8191608,144.9584734,2022-11-09,2025-11-09,inactive,2026-04-12T18:00,6.0,4.1,21
5742529448974/A,-37.8115899,144.9774158,2022-04-20,2025-04-20,inactive,2026-04-12T18:00,6.0,4.1,21
1.60497E+12,-37.8168354,144.9626374,2022-11-03,2025-11-03,inactive,2026-04-12T18:00,6.0,4.1,21
7.13246E+12,-37.8099897,144.9614983,2022-11-14,2025-11-18,inactive,2026-04-12T18:00,6.0,4.1,21
58098/6314327568954,-37.8144301,144.9671928,2022-11-14,2025-11-14,inactive,2026-04-12T18:00,6.0,4.1,21
8.46515E+12,-37.811721,144.9639722,2022-09-15,2025-09-15,inactive,2026-04-12T18:00,6.0,4.1,21
4.50715E+12,-37.8168354,144.9626374,2022-11-03,2025-11-03,inactive,2026-04-12T18:00,6.0,4.1,21
1.9989E+12,-37.8121554,144.9634568,2022-10-29,2025-10-29,inactive,2026-04-12T18:00,6.0,4.1,21
1.47373E+12,-37.8121554,144.9634568,2022-09-16,2025-05-17,inactive,2026-04-12T18:00,6.0,4.1,21
9535238237605/A,-37.811721,144.9639722,2022-08-17,2025-08-16,inactive,2026-04-12T18:00,6.0,4.1,21
8.81407E+12,-37.8175803,144.9699764,2022-10-10,2025-10-10,inactive,2026-04-12T18:00,6.0,4.1,21
1.09224E+12,-37.8121554,144.9634568,2022-06-28,2025-05-17,inactive,2026-04-12T18:00,6.0,4.1,21
7273127133673/A,-37.8454512,144.978986,2022-06-30,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
7495777981696/A,-37.8139688,144.9724346,2022-10-11,2025-10-11,inactive,2026-04-12T18:00,6.0,4.1,21
5.3793E+12,-37.8121554,144.9634568,2022-10-14,2025-10-14,inactive,2026-04-12T18:00,6.0,4.1,21
4.13792E+12,-37.8137251,144.9600538,2022-06-14,2025-09-21,inactive,2026-04-12T18:00,6.0,4.1,21
2.2574E+12,-37.8104263,144.9589041,2022-08-11,2025-05-05,inactive,2026-04-12T18:00,6.0,4.1,21
9152993514209/A,-37.8145283,144.9705094,2022-11-14,2025-08-05,inactive,2026-04-12T18:00,6.0,4.1,21
5.5524E+12,-37.8205856,144.9517854,2022-10-10,2025-10-10,inactive,2026-04-12T18:00,6.0,4.1,21
3.88491E+12,-37.815781,144.9620958,2022-10-05,2025-10-05,inactive,2026-04-12T18:00,6.0,4.1,21
CBSU58176/3530665589089/0,-37.8121307,144.9584916,2022-09-21,2025-09-21,inactive,2026-04-12T18:00,6.0,4.1,21
3.82682E+12,-37.815334,144.9601572,2022-09-27,2025-09-27,inactive,2026-04-12T18:00,6.0,4.1,21
3.33428E+12,-37.8121554,144.9634568,2022-09-21,2025-09-21,inactive,2026-04-12T18:00,6.0,4.1,21
6.87331E+12,-37.8077715,144.9582881,2022-08-03,2025-08-03,inactive,2026-04-12T18:00,6.0,4.1,21
4.70278E+12,-37.8139688,144.9724346,2022-08-03,2025-08-03,inactive,2026-04-12T18:00,6.0,4.1,21
CBSU58176/9672516802782/1,-37.8156833,144.9726695,2022-09-02,2025-08-25,inactive,2026-04-12T18:00,6.0,4.1,21
CBS-U 73564 / 9567545587168,-37.8123411,144.9653725,2022-06-25,2025-06-25,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U 1330 / 7111928969203,-37.8139688,144.9724346,2022-11-26,2024-11-26,inactive,2026-04-12T18:00,6.0,4.1,21
62181/1806603045694,-37.8225861,144.962141,2022-09-07,2025-09-07,inactive,2026-04-12T18:00,6.0,4.1,21
CBSU58176/5736090514562/1,-37.8109402,144.9619384,2022-08-17,2025-08-17,inactive,2026-04-12T18:00,6.0,4.1,21
1.08705E+12,-37.8158966,144.9585893,2022-08-10,2025-08-10,inactive,2026-04-12T18:00,6.0,4.1,21
CBSU58176/8312625284923/1,-37.8109402,144.9619384,2022-08-17,2025-08-17,inactive,2026-04-12T18:00,6.0,4.1,21
54182/4845602699174/0A,-37.8145283,144.9705094,2022-06-01,2025-06-01,inactive,2026-04-12T18:00,6.0,4.1,21
54182/4845602699174/0B,-37.8145283,144.9705094,2022-06-01,2025-06-01,inactive,2026-04-12T18:00,6.0,4.1,21
2.01401E+12,-37.811721,144.9639722,2022-07-22,2025-07-22,inactive,2026-04-12T18:00,6.0,4.1,21
8.82429E+12,-37.8121554,144.9634568,2022-07-18,2025-07-18,inactive,2026-04-12T18:00,6.0,4.1,21
7.826E+12,-37.8121554,144.9634568,2022-07-28,2025-07-28,inactive,2026-04-12T18:00,6.0,4.1,21
7.9327E+12,-37.8121554,144.9634568,2022-08-02,2025-08-02,inactive,2026-04-12T18:00,6.0,4.1,21
7.1511E+12,-37.8121554,144.9634568,2022-08-02,2025-08-02,inactive,2026-04-12T18:00,6.0,4.1,21
2.98806E+12,-37.8121554,144.9634568,2022-07-29,2025-07-29,inactive,2026-04-12T18:00,6.0,4.1,21
2.0529E+12,-37.8158966,144.9585893,2022-07-04,2025-07-04,inactive,2026-04-12T18:00,6.0,4.1,21
6.30206E+12,-37.8121788,144.9700065,2022-08-24,2025-08-24,inactive,2026-04-12T18:00,6.0,4.1,21
7.22785E+12,-37.8127153,144.97067,2024-10-29,2027-10-19,active,2026-04-12T18:00,6.0,4.1,21
1.5586E+12,-37.815781,144.9620958,2024-03-06,2026-12-11,active,2026-04-12T18:00,6.0,4.1,21
2.83984E+12,-37.8139688,144.9724346,2024-10-03,2027-10-03,active,2026-04-12T18:00,6.0,4.1,21
2839843624076/A1,-37.8139688,144.9724346,2024-10-03,2027-10-03,active,2026-04-12T18:00,6.0,4.1,21
4.37207E+12,-37.8124325,144.9547704,2024-10-28,2027-10-28,active,2026-04-12T18:00,6.0,4.1,21
3.19047E+12,-37.8123411,144.9653725,2024-03-15,2025-02-23,inactive,2026-04-12T18:00,6.0,4.1,21
7.66489E+12,-37.815334,144.9601572,2024-03-05,2026-12-05,active,2026-04-12T18:00,6.0,4.1,21
1220693705359/2,-37.8139688,144.9724346,2024-10-04,2027-09-20,active,2026-04-12T18:00,6.0,4.1,21
9332318862091/A,-37.8124325,144.9547704,2024-10-10,2027-09-17,active,2026-04-12T18:00,6.0,4.1,21
1.43792E+12,-37.8191608,144.9584734,2023-08-09,2026-08-09,active,2026-04-12T18:00,6.0,4.1,21
4.678E+12,-37.8167617,144.9561758,2023-07-03,2024-12-22,inactive,2026-04-12T18:00,6.0,4.1,21
5.88734E+12,-37.8146346,144.9625779,2024-10-02,2027-10-02,active,2026-04-12T18:00,6.0,4.1,21
8.38488E+12,-37.8159953,144.9649134,2024-05-01,2026-11-28,active,2026-04-12T18:00,6.0,4.1,21
6.61996E+12,-37.8159953,144.9649134,2024-03-13,2026-11-28,active,2026-04-12T18:00,6.0,4.1,21
6.58173E+12,-37.8124325,144.9547704,2024-08-26,2027-08-26,active,2026-04-12T18:00,6.0,4.1,21
9495165075893/A,-37.8454512,144.978986,2024-02-22,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
9495165075893/6V4,-37.8454512,144.978986,2024-02-22,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
9495165075893/6V2,-37.8454512,144.978986,2024-02-22,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
6.26132E+12,-37.8159953,144.9649134,2024-10-11,2027-10-11,active,2026-04-12T18:00,6.0,4.1,21
1.90666E+12,-37.8028214,144.9583742,2024-10-11,2027-10-11,active,2026-04-12T18:00,6.0,4.1,21
6.01586E+12,-37.8226669,144.9688984,2024-10-08,2027-10-08,active,2026-04-12T18:00,6.0,4.1,21
9285583003637/V1,-37.8109402,144.9619384,2024-10-01,2027-10-01,active,2026-04-12T18:00,6.0,4.1,21
9.28558E+12,-37.8109402,144.9619384,2024-10-01,2027-10-01,active,2026-04-12T18:00,6.0,4.1,21
4.74349E+12,-37.8028214,144.9583742,2024-09-26,2027-09-26,active,2026-04-12T18:00,6.0,4.1,21
8088188846134/2,-37.7967456,144.9377112,2023-10-05,2026-09-22,active,2026-04-12T18:00,4.6,3.4,20
2.48783E+12,-37.8188041,144.9503704,2024-08-28,2027-08-28,active,2026-04-12T18:00,6.0,4.1,21
1.20565E+12,-37.8168354,144.9626374,2024-10-04,2027-10-04,active,2026-04-12T18:00,6.0,4.1,21
3.14393E+12,-37.8109402,144.9619384,2024-10-03,2027-10-03,active,2026-04-12T18:00,6.0,4.1,21
6.05052E+12,-37.8159953,144.9649134,2024-10-02,2027-10-02,active,2026-04-12T18:00,6.0,4.1,21
8.83667E+12,-37.8124325,144.9547704,2024-09-17,2027-09-17,active,2026-04-12T18:00,6.0,4.1,21
8.67641E+12,-37.8188041,144.9503704,2024-09-26,2027-09-26,active,2026-04-12T18:00,6.0,4.1,21
8.67641E+12,-37.8187641,144.9472974,2024-09-26,2027-09-26,active,2026-04-12T18:00,6.0,4.1,21
7.09502E+12,-37.8158966,144.9585893,2024-09-30,2027-09-30,active,2026-04-12T18:00,6.0,4.1,21
3.91639E+12,-37.8137251,144.9600538,2024-09-23,2027-09-23,active,2026-04-12T18:00,6.0,4.1,21
2.94105E+12,-37.8139688,144.9724346,2024-09-20,2027-09-20,active,2026-04-12T18:00,6.0,4.1,21
6.99473E+12,-37.815781,144.9620958,2024-09-16,2027-09-16,active,2026-04-12T18:00,6.0,4.1,21
2608837684093/A,-37.8226669,144.9688984,2024-06-27,2026-04-19,active,2026-04-12T18:00,6.0,4.1,21
2.60884E+12,-37.8226669,144.9688984,2024-06-27,2026-04-19,active,2026-04-12T18:00,6.0,4.1,21
5.34915E+12,-37.8226669,144.9688984,2024-09-03,2027-09-03,active,2026-04-12T18:00,6.0,4.1,21
3.35043E+12,-37.7971895,144.9517997,2024-09-06,2027-09-06,active,2026-04-12T18:00,4.6,3.4,20
9.88324E+12,-37.8156833,144.9726695,2024-08-30,2027-08-30,active,2026-04-12T18:00,6.0,4.1,21
2.29127E+12,-37.8201768,144.966393,2024-08-30,2027-08-30,active,2026-04-12T18:00,6.0,4.1,21
7.30536E+12,-37.8225861,144.962141,2024-08-19,2027-08-16,active,2026-04-12T18:00,6.0,4.1,21
8.26604E+12,-37.8124325,144.9547704,2024-07-16,2027-05-10,active,2026-04-12T18:00,6.0,4.1,21
5.71001E+12,-37.8225861,144.962141,2024-07-12,2027-07-12,active,2026-04-12T18:00,6.0,4.1,21
54182/1799402489842/3A,-37.8145283,144.9705094,2024-03-26,2026-11-17,active,2026-04-12T18:00,6.0,4.1,21
4.18632E+12,-37.8099897,144.9614983,2024-08-15,2027-08-15,active,2026-04-12T18:00,6.0,4.1,21
54182/1804730228018/0A,-37.8145283,144.9705094,2024-07-23,2027-07-23,active,2026-04-12T18:00,6.0,4.1,21
4.38698E+12,-37.8145283,144.9705094,2024-08-12,2027-08-12,active,2026-04-12T18:00,6.0,4.1,21
9.34613E+12,-37.8159953,144.9649134,2024-08-08,2027-08-08,active,2026-04-12T18:00,6.0,4.1,21
1.53152E+12,-37.8146346,144.9625779,2024-07-05,2027-07-05,active,2026-04-12T18:00,6.0,4.1,21
5.59716E+12,-37.8105134,144.9617363,2024-08-07,2027-08-07,active,2026-04-12T18:00,6.0,4.1,21
1.76421E+12,-37.8188041,144.9503704,2024-07-07,2027-08-07,active,2026-04-12T18:00,6.0,4.1,21
7305517007190/A,-37.811721,144.9639722,2024-07-10,2027-06-03,active,2026-04-12T18:00,6.0,4.1,21
9.00838E+12,-37.8395111,144.9777343,2024-08-02,2027-08-02,active,2026-04-12T18:00,6.0,4.1,21
202400206/CFI,-37.8109402,144.9619384,2024-08-02,2027-08-02,active,2026-04-12T18:00,6.0,4.1,21
7.58913E+12,-37.8159953,144.9649134,2024-08-02,2027-08-02,active,2026-04-12T18:00,6.0,4.1,21
9.7566E+12,-37.809762,144.9624727,2024-08-02,2027-08-02,active,2026-04-12T18:00,6.0,4.1,21
6.74132E+12,-37.815781,144.9620958,2021-12-06,2024-12-06,inactive,2026-04-12T18:00,6.0,4.1,21
1380487508747/6A,-37.805595,144.9596504,2024-05-28,2026-09-12,active,2026-04-12T18:00,6.0,4.1,21
9.40702E+12,-37.8109402,144.9619384,2024-07-26,2027-07-26,active,2026-04-12T18:00,6.0,4.1,21
1197252654469/2,-37.811721,144.9639722,2024-05-13,2027-05-13,active,2026-04-12T18:00,6.0,4.1,21
1.69156E+12,-37.8124325,144.9547704,2024-07-23,2027-07-23,active,2026-04-12T18:00,6.0,4.1,21
4.58842E+12,-37.811721,144.9639722,2024-07-02,2027-07-02,active,2026-04-12T18:00,6.0,4.1,21
9.36891E+12,-37.8121554,144.9634568,2024-06-28,2027-05-06,active,2026-04-12T18:00,6.0,4.1,21
1.89305E+12,-37.8121554,144.9634568,2024-07-08,2027-07-08,active,2026-04-12T18:00,6.0,4.1,21
1.19646E+12,-37.8158966,144.9585893,2023-12-08,,active,2026-04-12T18:00,6.0,4.1,21
5.8295E+12,-37.8109402,144.9619384,2024-06-25,2027-06-25,active,2026-04-12T18:00,6.0,4.1,21
2468308136901/V2,-37.8454512,144.978986,2024-01-25,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
9.67826E+12,-37.8124325,144.9547704,2024-01-12,2026-10-11,active,2026-04-12T18:00,6.0,4.1,21
3.17656E+12,-37.8146346,144.9625779,2024-06-11,2027-06-11,active,2026-04-12T18:00,6.0,4.1,21
6.5478E+12,-37.8105134,144.9617363,2024-06-14,2027-06-14,active,2026-04-12T18:00,6.0,4.1,21
2.24461E+12,-37.8188041,144.9503704,2024-06-12,2027-06-12,active,2026-04-12T18:00,6.0,4.1,21
2.24461E+12,-37.8187641,144.9472974,2024-06-12,2027-06-12,active,2026-04-12T18:00,6.0,4.1,21
1861990003177/A,-37.8226669,144.9688984,2024-05-29,2027-05-29,active,2026-04-12T18:00,6.0,4.1,21
1.73215E+12,-37.8121554,144.9634568,2024-04-07,2027-04-07,active,2026-04-12T18:00,6.0,4.1,21
7.52661E+12,-37.8121554,144.9634568,2024-05-29,2027-05-29,active,2026-04-12T18:00,6.0,4.1,21
3.22701E+12,-37.8145283,144.9705094,2024-05-29,2027-05-24,active,2026-04-12T18:00,6.0,4.1,21
9.62803E+12,-37.811721,144.9639722,2024-06-03,2027-06-03,active,2026-04-12T18:00,6.0,4.1,21
7.83663E+12,-37.8137251,144.9600538,2024-05-29,2027-05-29,active,2026-04-12T18:00,6.0,4.1,21
7836633514305/0A,-37.8137251,144.9600538,2024-05-29,2027-05-29,active,2026-04-12T18:00,6.0,4.1,21
2678423742141/A,-37.8139688,144.9724346,2024-05-10,2027-05-10,active,2026-04-12T18:00,6.0,4.1,21
9.38999E+12,-37.8201768,144.966393,2024-04-18,2027-04-18,active,2026-04-12T18:00,6.0,4.1,21
7.17541E+12,-37.8265377,144.9051275,2024-04-18,2027-04-18,active,2026-04-12T18:00,6.0,4.1,21
4.48642E+12,-37.8162533,144.9569167,2024-04-24,2027-04-24,active,2026-04-12T18:00,6.0,4.1,21
9.08381E+12,-37.8121788,144.9700065,2024-05-20,2027-05-20,active,2026-04-12T18:00,6.0,4.1,21
7924210863342/5,-37.805595,144.9596504,2024-04-19,2026-09-12,active,2026-04-12T18:00,6.0,4.1,21
3.16128E+12,-37.8121554,144.9634568,2024-04-19,2027-04-19,active,2026-04-12T18:00,6.0,4.1,21
2.56744E+12,-37.8226669,144.9688984,2024-04-11,2027-04-11,active,2026-04-12T18:00,6.0,4.1,21
2567443415351/A,-37.8226669,144.9688984,2024-04-11,2027-04-11,active,2026-04-12T18:00,6.0,4.1,21
4.01562E+12,-37.8225861,144.962141,2024-05-13,2027-05-13,active,2026-04-12T18:00,6.0,4.1,21
2.02586E+12,-37.8121554,144.9634568,2024-05-09,2027-05-09,active,2026-04-12T18:00,6.0,4.1,21
4.56826E+12,-37.8139688,144.9724346,2024-05-02,2027-05-02,active,2026-04-12T18:00,6.0,4.1,21
7.34729E+12,-37.8121554,144.9634568,2024-05-06,2027-05-06,active,2026-04-12T18:00,6.0,4.1,21
3.98272E+12,-37.8127153,144.97067,2024-04-26,2027-04-26,active,2026-04-12T18:00,6.0,4.1,21
7.37431E+12,-37.815781,144.9620958,2023-11-14,2026-08-18,active,2026-04-12T18:00,6.0,4.1,21
202400159,-37.8165168,144.9565571,2024-04-18,2027-04-18,active,2026-04-12T18:00,6.0,4.1,21
3.96297E+12,-37.8112537,144.961519,2024-04-19,2026-04-19,active,2026-04-12T18:00,6.0,4.1,21
7.86387E+12,-37.8158966,144.9585893,2023-12-11,2026-12-11,active,2026-04-12T18:00,6.0,4.1,21
1.36863E+12,-37.8127153,144.97067,2024-04-08,2027-04-08,active,2026-04-12T18:00,6.0,4.1,21
1.61205E+12,-37.815334,144.9601572,2024-04-08,2027-04-08,active,2026-04-12T18:00,6.0,4.1,21
9.17886E+12,-37.8395111,144.9777343,2024-04-05,2027-04-05,active,2026-04-12T18:00,6.0,4.1,21
5.87367E+12,-37.8188041,144.9503704,2024-04-03,2027-04-03,active,2026-04-12T18:00,6.0,4.1,21
4.28969E+12,-37.8168354,144.9626374,2024-03-21,2027-03-21,active,2026-04-12T18:00,6.0,4.1,21
4.09792E+12,-37.8139688,144.9724346,2024-03-15,2027-03-15,active,2026-04-12T18:00,6.0,4.1,21
2.51426E+12,-37.8188041,144.9503704,2024-02-28,2026-02-28,inactive,2026-04-12T18:00,6.0,4.1,21
7.30951E+12,-37.8225861,144.962141,2024-02-29,2027-02-28,active,2026-04-12T18:00,6.0,4.1,21
42299 / 5708020254476,-37.8137251,144.9600538,2023-11-10,2026-11-10,active,2026-04-12T18:00,6.0,4.1,21
6.71275E+12,-37.8121554,144.9634568,2024-02-22,2027-02-22,active,2026-04-12T18:00,6.0,4.1,21
6920113454122/4V3,-37.8454512,144.978986,2024-01-25,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
6920113454122/V1,-37.8454512,144.978986,2024-01-25,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
6920113454122/4V2,-37.8454512,144.978986,2024-01-25,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
6.92011E+12,-37.8454512,144.978986,2024-01-25,2026-07-20,active,2026-04-12T18:00,6.0,4.1,21
3.46183E+12,-37.8139688,144.9724346,2024-02-16,2027-02-16,active,2026-04-12T18:00,6.0,4.1,21
5286279218196/0A,-37.8137251,144.9600538,2024-02-21,2027-02-21,active,2026-04-12T18:00,6.0,4.1,21
8.26993E+12,-37.8121554,144.9634568,2023-07-13,2026-07-13,active,2026-04-12T18:00,6.0,4.1,21
9.40919E+12,-37.8146346,144.9625779,2024-02-06,2027-02-06,active,2026-04-12T18:00,6.0,4.1,21
9.21209E+12,-37.8140943,144.9689782,2024-02-07,2027-02-07,active,2026-04-12T18:00,6.0,4.1,21
2711607734756/V,-37.8139688,144.9724346,2024-01-31,2027-01-31,active,2026-04-12T18:00,6.0,4.1,21
8.94619E+12,-37.8146346,144.9625779,2023-12-01,2026-12-01,active,2026-04-12T18:00,6.0,4.1,21
1.79266E+12,-37.8109402,144.9619384,2024-02-12,2027-02-12,active,2026-04-12T18:00,6.0,4.1,21
9.59989E+12,-37.8145283,144.9705094,2024-01-30,2027-01-30,active,2026-04-12T18:00,6.0,4.1,21
4.40147E+12,-37.8121554,144.9634568,2024-01-25,2027-01-25,active,2026-04-12T18:00,6.0,4.1,21
3.62018E+12,-37.8158966,144.9585893,2023-11-30,2026-11-30,active,2026-04-12T18:00,6.0,4.1,21
3620182377213/V,-37.8158966,144.9585893,2023-11-30,2026-11-30,active,2026-04-12T18:00,6.0,4.1,21
6584688344109/A,-37.805595,144.9596504,2024-01-08,2026-09-12,active,2026-04-12T18:00,6.0,4.1,21
4.57914E+12,-37.8104263,144.9589041,2023-12-14,2026-12-14,active,2026-04-12T18:00,6.0,4.1,21
9.79676E+12,-37.8159588,144.9610992,2023-11-02,2026-11-02,active,2026-04-12T18:00,6.0,4.1,21
3.93349E+12,-37.8006511,144.9657621,2023-11-27,2026-11-27,active,2026-04-12T18:00,6.0,4.1,21
1.89154E+12,-37.8226669,144.9688984,2023-11-23,2026-11-23,active,2026-04-12T18:00,6.0,4.1,21
1.63247E+12,-37.8145283,144.9705094,2023-10-18,2026-10-18,active,2026-04-12T18:00,6.0,4.1,21
3.68467E+12,-37.8124325,144.9547704,2023-11-21,2026-10-11,active,2026-04-12T18:00,6.0,4.1,21
6.50397E+12,-37.8112537,144.961519,2023-11-17,2026-11-17,active,2026-04-12T18:00,6.0,4.1,21
3.56162E+12,-37.8162533,144.9569167,2023-11-22,2026-11-22,active,2026-04-12T18:00,6.0,4.1,21
7.8931E+12,-37.8187641,144.9472974,2023-10-06,2026-10-06,active,2026-04-12T18:00,6.0,4.1,21
1.27738E+12,-37.805595,144.9596504,2023-11-20,2026-11-20,active,2026-04-12T18:00,6.0,4.1,21
4.15789E+12,-37.8158966,144.9585893,2023-09-11,2026-04-06,inactive,2026-04-12T18:00,6.0,4.1,21
7751544094678/A,-37.8121554,144.9634568,2023-12-21,2026-12-21,active,2026-04-12T18:00,6.0,4.1,21
5.09288E+12,-37.7968874,144.9573816,2023-11-09,2026-11-09,active,2026-04-12T18:00,4.6,3.4,20
7.7039E+12,-37.8160346,144.9715404,2023-12-21,2026-12-21,active,2026-04-12T18:00,6.0,4.1,21
4.20094E+12,-37.815334,144.9601572,2023-12-21,2026-12-21,active,2026-04-12T18:00,6.0,4.1,21
3.58712E+12,-37.8145283,144.9705094,2023-12-15,2026-12-15,active,2026-04-12T18:00,6.0,4.1,21
8.29021E+12,-37.815334,144.9601572,2023-12-14,2026-12-14,active,2026-04-12T18:00,6.0,4.1,21
6.62148E+12,-37.8109402,144.9619384,2023-12-06,2026-12-06,active,2026-04-12T18:00,6.0,4.1,21
4.5036E+12,-37.815781,144.9620958,2023-12-12,2026-12-11,active,2026-04-12T18:00,6.0,4.1,21
3.05799E+12,-37.815334,144.9601572,2023-12-12,2026-12-12,active,2026-04-12T18:00,6.0,4.1,21
8284969223802/0,-37.8109402,144.9619384,2023-12-05,2026-12-05,active,2026-04-12T18:00,6.0,4.1,21
9.14885E+12,-37.816858,144.9687277,2023-12-04,2026-12-04,active,2026-04-12T18:00,6.0,4.1,21
8.59462E+12,-37.809011,144.9789702,2023-11-28,2026-11-28,active,2026-04-12T18:00,6.0,4.1,21
4.37582E+12,-37.7971895,144.9517997,2023-11-24,2026-11-24,active,2026-04-12T18:00,4.6,3.4,20
8.75588E+12,-37.8103505,144.9570211,2023-08-10,,active,2026-04-12T18:00,6.0,4.1,21
6.91412E+12,-37.809011,144.9789702,2023-08-18,2026-08-04,active,2026-04-12T18:00,6.0,4.1,21
5.38988E+12,-37.8146346,144.9625779,2023-03-23,2026-02-24,inactive,2026-04-12T18:00,6.0,4.1,21
9.35892E+12,-37.8099897,144.9614983,2024-11-13,2026-11-13,active,2026-04-12T18:00,6.0,4.1,21
7.62654E+12,-37.815334,144.9601572,2023-11-06,2026-11-06,active,2026-04-12T18:00,6.0,4.1,21
7.25103E+12,-37.8104263,144.9589041,2023-09-20,2026-09-20,active,2026-04-12T18:00,6.0,4.1,21
3.62122E+12,-37.809011,144.9789702,2023-10-20,2026-10-20,active,2026-04-12T18:00,6.0,4.1,21
54182/9340574480482/0,-37.8145283,144.9705094,2022-06-29,2025-06-29,inactive,2026-04-12T18:00,6.0,4.1,21
18514.70904,-37.816858,144.9687277,2021-07-21,2024-07-21,inactive,2026-04-12T18:00,6.0,4.1,21
